Extra_runs_ID,Match_Id,Over_Id,Ball_Id,Extra_Type_Id,Extra_Runs,Innings_No
2670,501214,17,2,1,1,1
2671,501214,19,2,1,1,1
2672,501214,19,3,1,2,1
2673,501214,20,3,2,5,1
2674,501214,20,6,1,1,1
2675,501215,1,5,1,1,1
2676,501215,1,6,1,1,1
2677,501215,2,1,1,1,2
2678,501215,2,2,1,1,1
2679,501215,2,3,1,1,2
2680,501215,2,5,2,1,1
2681,501215,2,7,1,4,1
2682,501215,5,2,1,1,1
2683,501215,6,3,2,2,2
2684,501215,6,6,1,1,1
2685,501215,6,7,2,1,2
2686,501215,7,1,2,1,1
2687,501215,7,2,1,1,1
2688,501215,8,2,2,1,1
2689,501215,9,2,2,1,2
2690,501215,13,3,1,1,1
2691,501215,13,5,2,1,2
2692,501215,14,1,1,1,2
2693,501215,14,2,2,1,2
2694,501215,14,3,2,1,2
2695,501215,14,8,2,1,2
2696,501215,16,3,2,1,1
2697,501215,16,6,2,1,1
2698,501215,17,5,2,1,1
2699,501216,2,2,2,1,2
2700,501216,2,6,1,1,1
2701,501216,8,6,2,1,1
2702,501216,11,6,2,1,2
2703,501216,12,2,1,1,2
2704,501216,13,6,2,1,2
2705,501216,14,2,1,1,2
2706,501216,15,1,3,1,1
2707,501216,15,3,1,1,1
2708,501216,16,1,1,1,2
2709,501216,16,3,2,2,2
2710,501216,19,5,2,1,2
2711,501217,2,6,1,1,2
2712,501217,3,3,4,1,2
2713,501217,4,2,2,1,2
2714,501217,4,7,4,1,2
2715,501217,5,6,2,1,2
2716,501217,6,1,1,1,1
2717,501217,6,4,1,1,2
2718,501217,7,2,1,1,2
2719,501217,9,1,1,1,1
2720,501217,11,1,2,1,2
2721,501217,11,4,2,1,2
2722,501217,11,5,1,2,2
2723,501217,12,1,2,1,2
2724,501217,16,1,1,1,1
2725,501217,16,2,1,1,2
2726,501217,18,2,4,1,1
2727,501217,18,4,1,1,2
2728,501217,19,1,2,1,1
2729,501218,4,1,1,1,1
2730,501218,5,4,3,1,1
2731,501218,5,5,2,1,1
2732,501218,6,1,2,5,2
2733,501218,6,2,2,1,2
2734,501218,6,3,4,1,1
2735,501218,6,7,3,1,2
2736,501218,8,5,2,1,1
2737,501218,11,1,2,1,2
2738,501218,15,2,2,1,1
2739,501218,18,2,2,1,2
2740,501218,18,6,2,1,2
2741,501218,19,1,2,1,1
2742,501218,20,6,2,1,1
2743,501219,1,3,2,2,2
2744,501219,2,3,2,1,2
2745,501219,3,3,1,1,2
2746,501219,3,4,4,1,1
2747,501219,4,5,1,1,2
2748,501219,8,1,1,1,2
2749,501219,9,1,2,1,2
2750,501219,9,2,2,1,1
2751,501219,9,2,4,1,2
2752,501219,9,3,2,1,2
2753,501219,11,1,2,1,1
2754,501219,11,2,1,1,1
2755,501219,11,5,2,1,1
2756,501219,14,4,4,1,2
2757,501219,14,5,1,1,2
2758,501220,2,1,1,1,2
2759,501220,3,1,2,1,1
2760,501220,6,1,2,1,1
2761,501220,9,1,2,1,2
2762,501220,14,4,2,1,2
2763,501220,15,3,1,1,1
2764,501221,4,1,2,1,1
2765,501221,5,2,2,1,1
2766,501221,5,3,1,1,1
2767,501221,8,3,2,5,2
2768,501221,9,6,3,4,2
2769,501221,13,5,3,2,2
2770,501221,15,2,3,1,1
2771,501221,15,5,1,1,2
2772,501221,18,2,1,1,1
2773,501221,19,5,2,1,2
2774,501223,2,1,3,2,2
2775,501223,2,4,2,2,1
2776,501223,2,6,1,2,2
2777,501223,4,4,1,1,1
2778,501223,6,3,1,4,1
2779,501223,6,5,1,1,1
2780,501223,7,3,2,2,2
2781,501223,8,2,4,1,1
2782,501223,8,4,1,2,2
2783,501223,12,2,4,1,1
2784,501223,12,3,4,1,1
2785,501223,12,6,1,1,2
2786,501223,13,1,4,1,1
2787,501223,15,3,1,1,2
2788,501224,1,4,1,4,2
2789,501224,1,6,1,1,1
2790,501224,2,1,2,1,1
2791,501224,10,6,3,4,2
2792,501224,11,1,2,1,1
2793,501224,12,4,1,1,1
2794,501224,16,3,2,1,1
2795,501224,17,3,1,1,1
2796,501224,17,6,2,1,2
2797,501224,18,1,2,2,2
2798,501224,20,4,1,1,1
2799,501224,20,6,3,1,1
2800,501225,1,4,4,1,1
2801,501225,1,7,2,1,1
2802,501225,2,4,4,1,1
2803,501225,2,7,2,2,1
2804,501225,3,6,4,1,1
2805,501225,5,2,1,1,2
2806,501225,6,4,1,4,1
2807,501225,11,1,2,1,1
2808,501225,16,1,2,1,1
2809,501225,16,5,1,1,1
2810,501225,16,6,3,1,1
2811,501225,18,1,2,2,1
2812,501225,19,4,2,1,2
2813,501225,20,3,1,1,1
2814,501226,1,5,2,1,2
2815,501226,2,3,2,5,1
2816,501226,2,6,2,1,2
2817,501226,3,1,1,1,2
2818,501226,3,2,2,1,2
2819,501226,6,1,2,1,1
2820,501226,8,3,2,1,1
2821,501226,10,2,2,1,1
2822,501226,10,5,2,1,1
2823,501226,12,2,2,1,1
2824,501226,13,5,2,1,1
2825,501226,14,5,2,1,2
2826,501226,14,7,2,1,2
2827,501226,15,3,2,1,2
2828,501226,16,3,2,1,2
2829,501226,17,4,2,1,2
2830,501226,17,7,4,1,2
2831,501226,20,1,1,1,1
2832,501226,20,5,3,1,1
2833,501226,20,6,2,1,1
2834,501227,1,2,2,5,1
2835,501227,1,3,2,1,1
2836,501227,1,4,2,1,1
2837,501227,4,6,2,1,2
2838,501227,6,1,2,1,1
2839,501227,9,4,4,1,1
2840,501227,10,2,2,1,1
2841,501227,13,3,2,1,2
2842,501227,15,4,2,2,2
2843,501227,17,4,2,1,1
2844,501227,17,7,2,1,1
2845,501227,18,6,2,1,2
2846,501227,20,1,2,1,1
2847,501228,1,2,2,1,1
2848,501228,3,1,4,1,2
2849,501228,3,5,1,1,1
2850,501228,3,6,2,1,1
2851,501228,5,3,2,1,1
2852,501228,5,3,4,1,2
2853,501228,6,2,1,1,1
2854,501228,6,3,2,5,1
2855,501228,12,5,1,1,2
2856,501228,13,5,2,1,1
2857,501228,17,2,2,1,2
2858,501228,20,2,2,5,1
2859,501228,20,6,1,1,2
2860,501229,6,5,2,1,1
2861,501229,6,7,1,1,1
2862,501229,7,3,2,1,1
2863,501229,8,1,2,5,2
2864,501229,8,7,2,1,2
2865,501229,16,3,1,1,1
2866,501229,18,1,1,1,2
2867,501229,18,6,1,4,2
2868,501229,19,2,2,1,2
2869,501229,20,3,1,1,1
2870,501230,1,4,1,4,1
2871,501230,2,4,3,1,1
2872,501230,3,3,2,1,1
2873,501230,3,4,1,1,2
2874,501230,4,1,2,1,2
2875,501230,7,6,2,1,1
2876,501230,19,2,4,1,1
2877,501230,20,3,3,1,1
2878,501231,1,1,1,1,2
2879,501231,2,1,2,1,1
2880,501231,2,6,1,1,2
2881,501231,5,2,4,2,2
2882,501231,13,5,2,1,2
2883,501231,16,2,2,1,1
2884,501231,18,4,2,1,1
2885,501231,19,6,2,1,2
2886,501231,20,4,3,1,1
2887,501231,20,5,1,1,2
2888,501232,1,1,1,1,2
2889,501232,1,2,1,1,1
2890,501232,3,1,2,1,1
2891,501232,3,3,2,1,2
2892,501232,3,5,2,5,2
2893,501232,4,3,1,1,2
2894,501232,4,6,1,1,1
2895,501232,7,2,1,1,2
2896,501232,12,1,4,1,1
2897,501232,14,2,2,1,1
2898,501232,14,3,1,1,2
2899,501232,14,7,1,1,1
2900,501232,15,4,4,1,1
2901,501232,16,3,3,1,2
2902,501232,16,5,3,4,2
2903,501232,17,2,2,1,1
2904,501232,17,2,4,1,2
2905,501232,17,4,2,1,2
2906,501232,19,1,2,1,2
2907,501232,19,3,2,1,1
2908,501232,19,4,2,1,1
2909,501232,19,7,2,1,1
2910,501232,20,5,2,1,1
2911,501232,20,7,1,1,1
2912,501233,3,1,2,1,1
2913,501233,3,1,2,1,2
2914,501233,4,1,2,1,2
2915,501233,4,6,4,1,2
2916,501233,6,1,1,1,2
2917,501233,6,3,1,1,2
2918,501233,8,2,2,1,2
2919,501233,12,3,2,1,2
2920,501233,13,1,1,1,1
2921,501233,17,2,2,1,2
2922,501233,17,6,2,1,1
2923,501233,18,1,2,1,1
2924,501233,18,2,2,1,1
2925,501234,1,5,2,1,1
2926,501234,2,1,1,1,2
2927,501234,2,5,2,1,2
2928,501234,4,4,4,1,1
2929,501234,4,5,4,1,1
2930,501234,4,8,2,1,1
2931,501234,5,5,2,1,2
2932,501234,5,7,2,1,2
2933,501234,9,2,2,1,2
2934,501234,14,5,1,2,2
2935,501234,16,2,1,1,1
2936,501234,19,5,2,1,1
2937,501234,20,6,3,1,1
2938,501235,1,1,2,1,2
2939,501235,2,1,2,1,1
2940,501235,6,1,2,1,2
2941,501235,7,2,2,1,1
2942,501235,10,5,2,1,1
2943,501235,12,3,1,1,1
2944,501235,13,4,3,2,2
2945,501235,14,2,2,1,1
2946,501235,16,4,2,1,2
2947,501235,16,5,2,1,2
2948,501235,17,3,2,1,1
2949,501235,18,1,2,1,1
2950,501235,18,1,3,1,2
2951,501235,18,4,1,1,1
2952,501236,2,3,2,1,1
2953,501236,8,3,2,1,1
2954,501236,13,1,2,1,1
2955,501236,13,2,1,1,1
2956,501236,13,3,2,1,1
2957,501236,13,5,1,1,1
2958,501236,15,1,1,1,1
2959,501236,16,4,2,1,2
2960,501236,17,2,1,1,2
2961,501237,1,5,2,1,2
2962,501237,2,1,2,1,2
2963,501237,2,2,2,1,2
2964,501237,5,6,1,1,2
2965,501237,9,2,3,1,1
2966,501237,11,6,1,1,2
2967,501237,12,2,2,1,2
2968,501237,17,3,1,1,2
2969,501237,18,1,2,1,1
2970,501237,19,6,1,1,2
2971,501237,20,2,2,1,2
2972,501238,1,1,2,1,1
2973,501238,1,4,3,1,2
2974,501238,3,1,2,5,2
2975,501238,4,6,2,1,1
2976,501238,4,6,3,1,2
2977,501238,4,7,1,1,1
2978,501238,6,2,1,1,1
2979,501238,6,3,1,1,1
2980,501238,6,4,2,1,1
2981,501238,8,1,1,1,1
2982,501238,10,2,1,1,2
2983,501238,11,5,2,3,1
2984,501238,16,1,4,2,1
2985,501238,20,3,1,4,1
2986,501239,3,4,2,1,1
2987,501239,5,5,2,2,1
2988,501239,6,1,1,1,2
2989,501239,7,1,2,3,2
2990,501239,11,5,2,1,1
2991,501239,11,5,2,5,2
2992,501239,12,4,2,1,2
2993,501239,12,5,2,1,1
2994,501239,12,7,3,1,1
2995,501239,14,2,2,1,2
2996,501239,16,6,2,1,2
2997,501240,1,1,4,1,2
2998,501240,1,2,3,4,2
2999,501240,9,1,1,1,2
3000,501240,10,4,1,1,2
3001,501240,12,5,1,2,1
3002,501240,18,3,3,2,2
3003,501240,19,2,2,1,1
3004,501240,19,2,2,1,2
3005,501240,19,7,2,1,1
3006,501240,20,1,1,1,2
3007,501240,20,3,3,1,1
3008,501241,1,1,2,1,1
3009,501241,1,1,1,1,2
3010,501241,1,6,2,1,2
3011,501241,3,2,2,1,2
3012,501241,4,1,3,4,1
3013,501241,4,2,3,1,2
3014,501241,5,1,2,1,2
3015,501241,14,2,2,1,1
3016,501241,15,3,1,1,1
3017,501241,17,2,4,1,1
3018,501241,19,4,4,1,1
3019,501242,2,4,3,2,1
3020,501242,5,6,1,1,2
3021,501242,6,1,3,1,2
3022,501242,8,3,2,2,1
3023,501242,8,3,3,4,2
3024,501242,10,4,2,1,2
3025,501242,12,5,1,1,2
3026,501242,13,6,1,1,2
3027,501242,15,1,3,1,2
3028,501242,16,2,1,1,1
3029,501242,17,6,1,1,2
3030,501242,19,3,1,1,2
3031,501243,1,2,1,1,2
3032,501243,1,4,2,5,2
3033,501243,1,5,2,1,2
3034,501243,1,8,2,1,2
3035,501243,4,5,2,1,2
3036,501243,4,6,4,1,2
3037,501243,6,3,4,1,1
3038,501243,6,3,4,1,2
3039,501243,6,6,2,1,2
3040,501243,6,8,2,1,2
3041,501243,7,1,2,1,1
3042,501243,8,3,2,1,2
3043,501243,8,6,1,1,2
3044,501243,8,7,2,1,2
3045,501243,9,1,1,1,1
3046,501243,9,4,1,1,1
3047,501243,10,3,1,1,2
3048,501243,11,3,2,1,1
3049,501243,11,5,2,1,1
3050,501243,13,4,4,1,2
3051,501243,15,4,2,1,1
3052,501244,1,2,2,1,1
3053,501244,1,5,2,1,1
3054,501244,6,1,2,1,1
3055,501244,8,2,3,1,2
3056,501244,11,3,2,1,1
3057,501244,12,4,2,1,2
3058,501244,14,4,1,1,1
3059,501244,16,1,4,1,2
3060,501244,17,6,4,1,1
3061,501244,18,1,4,1,1
3062,501244,18,2,1,1,1
3063,501244,19,2,1,1,1
3064,501244,20,5,2,1,2
3065,501244,20,6,1,1,1
3066,501245,1,4,1,4,1
3067,501245,4,3,1,1,1
3068,501245,5,3,2,1,2
3069,501245,5,5,2,1,2
3070,501245,7,2,2,1,2
3071,501245,17,1,2,1,2
3072,501245,17,6,2,1,1
3073,501245,18,4,4,1,1
3074,501246,4,2,1,1,1
3075,501246,4,6,1,4,2
3076,501246,6,2,1,4,1
3077,501246,6,3,2,1,1
3078,501246,6,3,2,2,2
3079,501246,6,4,1,1,1
3080,501246,6,6,2,1,2
3081,501246,15,2,2,2,2
3082,501246,16,3,2,1,2
3083,501246,19,1,2,1,1
3084,501246,19,3,2,1,1
3085,501246,19,5,4,1,1
3086,501246,20,2,3,4,1
3087,501246,20,3,1,1,1
3088,501247,2,2,2,1,1
3089,501247,2,4,2,1,2
3090,501247,5,3,1,1,2
3091,501247,8,1,4,1,1
3092,501247,12,1,2,1,2
3093,501247,14,1,2,1,1
3094,501247,18,3,1,1,1
3095,501247,18,6,4,1,1
3096,501247,19,1,2,1,1
3097,501248,1,3,1,1,1
3098,501248,1,5,1,1,1
3099,501248,2,4,4,1,2
3100,501248,3,1,2,1,2
3101,501248,5,1,2,2,2
3102,501248,5,5,2,1,2
3103,501248,5,7,2,1,2
3104,501248,6,1,2,1,2
3105,501248,7,5,2,1,2
3106,501248,7,6,1,1,1
3107,501248,12,3,1,1,1
3108,501248,12,6,2,1,1
3109,501248,13,2,1,1,2
3110,501248,13,4,2,1,1
3111,501248,15,3,2,2,1
3112,501248,15,5,4,1,1
3113,501248,15,7,4,1,1
3114,501248,17,5,2,1,2
3115,501249,1,3,2,1,2
3116,501249,2,6,1,3,1
3117,501249,3,1,2,1,2
3118,501249,7,2,2,1,1
3119,501249,15,1,2,1,2
3120,501249,16,1,4,1,2
3121,501249,19,1,1,1,1
3122,501249,20,2,2,1,2
3123,501249,20,5,1,1,1
3124,501250,1,2,1,1,2
3125,501250,1,6,2,1,2
3126,501250,2,1,2,1,2
3127,501250,4,2,1,1,1
3128,501250,5,4,1,1,1
3129,501250,6,1,2,1,1
3130,501250,10,5,2,1,2
3131,501250,12,6,2,1,1
3132,501250,17,3,2,1,1
3133,501250,18,2,1,1,1
3134,501251,1,4,2,1,1
3135,501251,3,5,2,1,2
3136,501251,4,4,2,1,1
3137,501251,9,2,2,2,2
3138,501251,9,5,1,1,1
3139,501251,13,2,2,1,1
3140,501251,14,6,1,1,1
3141,501251,15,5,2,1,2
3142,501251,17,6,2,1,1
3143,501251,18,2,2,1,2
3144,501251,18,5,4,1,2
3145,501251,19,5,2,1,2
3146,501251,20,2,3,1,2
3147,501251,20,3,4,1,2
3148,501252,1,4,2,1,2
3149,501252,3,2,4,1,2
3150,501252,5,4,2,1,2
3151,501252,5,5,2,1,1
3152,501252,5,6,1,1,2
3153,501252,7,2,4,1,1
3154,501252,9,4,1,1,2
3155,501252,9,5,2,1,1
3156,501252,9,6,2,1,1
3157,501252,9,7,2,1,1
3158,501252,12,1,2,1,1
3159,501252,13,4,2,1,1
3160,501252,15,2,2,2,1
3161,501252,18,4,2,1,1
3162,501253,2,1,2,1,2
3163,501253,2,2,2,1,2
3164,501253,3,6,1,1,2
3165,501253,4,3,1,1,1
3166,501253,7,3,3,1,1
3167,501253,8,2,2,2,2
3168,501253,9,3,3,4,2
3169,501253,15,2,1,1,1
3170,501253,15,2,2,1,2
3171,501253,16,1,1,1,1
3172,501253,16,3,2,1,2
3173,501253,16,6,4,1,2
3174,501254,1,2,2,1,1
3175,501254,2,4,2,2,2
3176,501254,2,5,1,1,1
3177,501254,6,3,2,1,1
3178,501254,8,6,2,1,2
3179,501254,9,4,2,1,2
3180,501254,11,2,2,1,1
3181,501254,13,1,2,1,2
3182,501254,14,1,1,1,1
3183,501254,15,4,2,1,1
3184,501254,20,4,2,2,1
3185,501255,1,6,2,1,2
3186,501255,4,4,2,1,1
3187,501255,14,5,4,1,2
3188,501255,17,3,2,1,2
3189,501256,2,4,1,1,1
3190,501256,2,6,2,1,1
3191,501256,4,6,2,1,2
3192,501256,6,3,1,4,1
3193,501256,7,1,1,4,1
3194,501256,7,3,2,1,1
3195,501256,8,1,2,1,2
3196,501256,8,7,3,1,2
3197,501256,9,6,2,1,2
3198,501256,10,6,2,5,1
3199,501256,11,2,1,4,1
3200,501256,13,2,2,1,2
3201,501256,15,2,3,1,1
3202,501256,15,5,3,1,1
3203,501257,1,2,2,1,1
3204,501257,1,2,2,1,2
3205,501257,3,5,3,1,2
3206,501257,4,1,4,1,1
3207,501257,6,4,1,1,2
3208,501257,8,3,2,1,2
3209,501257,14,3,2,1,1
3210,501257,19,5,4,1,1
3211,501257,19,6,2,5,1
3212,501257,20,1,1,1,1
3213,501257,20,6,3,1,1
3214,501258,2,1,1,1,2
3215,501258,6,1,1,4,2
3216,501258,6,3,1,1,2
3217,501258,10,1,2,1,2
3218,501258,11,3,1,2,2
3219,501258,11,4,2,1,2
3220,501258,12,6,2,1,2
3221,501258,14,2,1,1,2
3222,501258,15,6,2,2,2
3223,501258,16,4,1,1,1
3224,501258,17,3,4,1,1
3225,501258,18,1,1,1,1
3226,501258,18,3,2,1,1
3227,501259,1,1,2,1,2
3228,501259,1,3,2,2,1
3229,501259,1,3,2,1,2
3230,501259,1,4,2,1,1
3231,501259,1,5,1,3,1
3232,501259,2,1,2,1,1
3233,501259,4,4,2,1,1
3234,501259,4,6,2,2,2
3235,501259,6,2,2,5,1
3236,501259,8,3,2,1,1
3237,501259,8,6,2,5,1
3238,501259,10,3,2,1,2
3239,501259,15,4,1,1,2
3240,501259,17,3,2,2,1
3241,501259,17,5,2,1,2
3242,501259,18,1,2,1,1
3243,501259,18,2,1,1,1
3244,501259,18,5,1,1,2
3245,501260,4,4,2,1,2
3246,501260,4,6,1,1,1
3247,501260,5,3,2,1,2
3248,501260,7,6,2,1,1
3249,501260,9,4,2,1,1
3250,501260,10,2,2,1,2
3251,501260,10,4,2,1,2
3252,501260,13,1,2,2,2
3253,501260,13,6,3,4,1
3254,501261,1,4,3,4,2
3255,501261,4,2,2,1,2
3256,501261,4,5,1,1,1
3257,501261,8,3,1,1,1
3258,501261,8,4,2,1,2
3259,501261,8,5,2,1,2
3260,501261,9,4,1,1,2
3261,501261,10,5,3,4,2
3262,501261,11,1,2,1,2
3263,501261,13,1,2,1,2
3264,501261,13,7,2,1,2
3265,501261,15,1,1,1,2
3266,501261,15,6,1,1,1
3267,501261,16,1,1,1,1
3268,501261,19,3,2,3,1
3269,501261,20,2,2,1,2
3270,501261,20,6,2,1,2
3271,501262,1,5,2,5,2
3272,501262,2,1,2,1,1
3273,501262,2,5,2,1,2
3274,501262,4,3,1,1,2
3275,501262,4,4,1,1,2
3276,501262,5,4,2,1,1
3277,501262,5,6,2,1,1
3278,501262,6,1,1,1,1
3279,501262,6,1,2,1,2
3280,501262,8,1,2,1,1
3281,501262,13,5,1,1,2
3282,501262,14,5,1,1,1
3283,501262,15,6,2,1,1
3284,501262,16,1,2,1,1
3285,501262,16,2,2,1,1
3286,501262,17,4,1,1,2
3287,501262,18,6,2,1,2
3288,501263,1,2,4,1,2
3289,501263,1,5,4,1,2
3290,501263,2,2,1,1,1
3291,501263,2,2,1,1,2
3292,501263,3,5,2,1,2
3293,501263,6,1,1,4,2
3294,501263,7,3,2,1,2
3295,501263,7,4,2,1,1
3296,501263,15,2,2,1,1
3297,501264,2,2,2,1,2
3298,501264,4,1,2,1,2
3299,501264,4,7,2,5,2
3300,501264,6,3,2,1,2
3301,501264,14,5,2,1,1
3302,501264,16,6,2,1,1
3303,501264,16,6,2,1,2
3304,501264,19,2,1,1,1
3305,501265,2,1,2,1,2
3306,501265,2,2,2,1,2
3307,501265,2,3,2,1,2
3308,501265,2,4,2,1,1
3309,501265,2,6,1,1,1
3310,501265,2,8,1,1,2
3311,501265,4,1,1,1,1
3312,501265,4,3,2,1,1
3313,501265,4,3,2,1,2
3314,501265,7,5,1,1,1
3315,501265,9,2,3,1,1
3316,501265,10,3,2,1,1
3317,501265,11,4,4,1,1
3318,501265,11,5,3,4,2
3319,501265,11,6,4,1,1
3320,501265,12,2,2,1,1
3321,501265,12,3,1,1,1
3322,501265,14,3,1,1,1
3323,501265,16,3,3,4,1
3324,501265,17,4,3,1,1
3325,501265,18,4,1,1,1
3326,501265,18,6,1,4,1
3327,501265,19,6,1,4,1
3328,501265,20,6,3,1,1
3329,501266,2,4,1,1,2
3330,501266,2,6,2,1,2
3331,501266,4,3,2,1,2
3332,501266,7,4,2,1,2
3333,501266,7,6,2,1,2
3334,501266,9,5,2,1,2
3335,501266,11,2,2,1,2
3336,501266,11,6,2,1,1
3337,501266,17,1,1,1,2
3338,501266,19,1,2,1,1
3339,501266,19,6,1,1,1
3340,501266,20,3,1,1,1
3341,501266,20,6,2,1,2
3342,501267,2,3,1,1,2
3343,501267,3,5,2,1,2
3344,501267,6,1,2,1,1
3345,501267,6,7,1,1,1
3346,501267,8,4,4,1,2
3347,501267,12,4,2,5,1
3348,501267,13,1,2,2,1
3349,501267,16,3,2,2,2
3350,501267,16,6,1,1,1
3351,501267,19,1,1,1,1
3352,501267,20,4,4,1,1
3353,501268,1,1,2,1,2
3354,501268,2,1,1,1,1
3355,501268,4,1,1,1,1
3356,501268,8,1,2,1,2
3357,501268,13,2,2,1,1
3358,501268,18,3,2,2,1
3359,501269,2,4,1,2,1
3360,501269,2,5,1,4,1
3361,501269,5,1,2,1,2
3362,501269,5,4,2,1,1
3363,501269,7,1,2,1,2
3364,501269,7,2,2,2,1
3365,501269,8,1,2,5,1
3366,501269,10,5,1,1,2
3367,501269,11,4,1,2,1
3368,501269,17,6,1,1,2
3369,501270,1,2,1,1,1
3370,501270,2,1,1,1,1
3371,501270,5,1,1,1,1
3372,501270,6,3,2,1,1
3373,501270,10,4,4,1,1
3374,501271,1,6,2,1,1
3375,501271,2,5,2,1,2
3376,501271,3,5,2,1,1
3377,501271,4,4,2,1,1
3378,501271,7,4,2,1,1
3379,501271,8,1,2,1,2
3380,501271,9,2,2,1,2
3381,501271,9,3,1,1,2
3382,501271,9,7,1,1,2
3383,501271,12,1,2,1,2
3384,501271,12,5,2,1,2
3385,501271,13,2,1,4,1
3386,501271,14,3,2,1,1
3387,501271,16,4,2,1,2
3388,501271,16,5,2,1,2
3389,501271,16,7,2,1,2
3390,501271,18,1,2,1,1
3391,501272,1,3,1,1,2
3392,501272,2,1,3,1,1
3393,501272,2,3,2,1,1
3394,501272,3,3,1,2,1
3395,501272,3,4,1,1,2
3396,501272,6,2,2,1,2
3397,501272,6,6,1,4,2
3398,501272,7,6,2,2,2
3399,501272,10,6,2,1,2
3400,501272,11,6,1,1,2
3401,501272,17,3,2,1,2
3402,501272,17,5,2,1,2
3403,501272,17,6,2,2,1
3404,501272,18,6,2,1,2
3405,501272,19,6,1,2,2
3406,501273,1,1,2,1,2
3407,501273,1,2,3,1,2
3408,501273,1,3,1,1,1
3409,501273,2,4,1,4,1
3410,501273,3,1,2,1,2
3411,501273,4,1,1,1,2
3412,501273,5,1,2,1,1
3413,501273,6,1,2,1,1
3414,501273,7,2,2,1,1
3415,501273,7,4,2,1,1
3416,501273,8,4,1,1,1
3417,501273,9,2,4,1,2
3418,501273,9,4,2,1,1
3419,501273,13,3,2,1,2
3420,501273,13,6,4,1,2
3421,501273,15,6,1,1,1
3422,501273,18,6,2,1,2
3423,501273,20,4,3,2,1
3424,501274,1,3,2,1,1
3425,501274,1,4,1,1,1
3426,501274,3,4,1,1,2
3427,501274,5,1,1,1,2
3428,501274,14,5,2,1,1
3429,501274,15,5,2,1,2
3430,501274,16,3,2,1,1
3431,501274,16,7,3,1,1
3432,501274,17,5,1,1,2
3433,501274,19,2,2,1,1
3434,501275,1,1,2,2,1
3435,501275,1,5,2,5,1
3436,501275,2,4,2,1,1
3437,501275,6,6,2,1,2
3438,501275,9,5,2,1,1
3439,501275,10,2,2,1,1
3440,501275,12,2,1,1,2
3441,501275,13,3,2,1,1
3442,501275,16,6,2,1,1
3443,501275,17,5,1,1,2
3444,501275,19,2,2,1,1
3445,501275,19,3,4,1,1
3446,501275,19,3,2,1,2
3447,501276,1,5,1,1,2
3448,501276,4,4,1,5,1
3449,501276,4,6,1,1,1
3450,501276,9,4,4,1,2
3451,501276,12,2,2,1,1
3452,501276,12,2,3,2,2
3453,501276,13,1,1,1,2
3454,501276,18,4,1,1,1
3455,501276,19,4,2,1,1
3456,501276,19,5,2,1,2
3457,548311,1,1,2,1,1
3458,548311,2,2,2,1,1
3459,548311,2,5,2,1,2
3460,548311,3,2,2,1,2
3461,548311,3,6,2,1,1
3462,548311,4,6,1,1,2
3463,548311,6,6,1,4,1
3464,548311,7,1,2,1,1
3465,548311,7,6,2,1,1
3466,548311,8,2,1,2,2
3467,548311,11,2,2,1,1
3468,548311,12,3,1,1,1
3469,548311,15,4,2,1,1
3470,548311,16,6,2,1,2
3471,548312,2,4,2,1,1
3472,548312,2,4,2,1,2
3473,548312,3,6,1,4,1
3474,548312,4,2,1,1,1
3475,548312,5,5,1,1,2
3476,548312,6,2,2,1,1
3477,548312,6,5,1,1,2
3478,548312,11,2,1,1,2
3479,548312,11,4,1,1,2
3480,548313,2,2,2,1,2
3481,548313,2,3,2,1,2
3482,548313,3,1,2,1,1
3483,548313,3,4,1,4,1
3484,548313,4,3,1,1,1
3485,548313,5,3,2,1,2
3486,548313,9,1,2,1,2
3487,548313,11,3,2,1,1
3488,548313,13,6,2,1,1
3489,548313,17,1,1,1,2
3490,548314,1,2,1,1,1
3491,548314,1,2,4,1,2
3492,548314,1,3,2,1,1
3493,548314,4,3,1,1,1
3494,548314,4,4,1,1,1
3495,548314,4,6,2,1,1
3496,548314,5,1,2,1,2
3497,548314,6,6,1,1,2
3498,548314,7,5,1,1,2
3499,548314,7,6,1,1,1
3500,548314,8,5,2,1,1
3501,548314,10,2,2,1,1
3502,548314,10,5,1,1,2
3503,548314,12,2,2,1,1
3504,548314,15,5,2,5,1
3505,548314,17,3,1,1,2
3506,548314,17,6,1,4,1
3507,548314,19,1,2,1,1
3508,548315,3,4,2,1,2
3509,548315,4,5,2,1,1
3510,548315,5,2,1,1,1
3511,548315,5,5,1,1,1
3512,548315,9,2,1,1,2
3513,548315,14,4,2,1,1
3514,548315,17,1,1,1,1
3515,548315,17,1,2,1,2
3516,548315,17,3,1,1,1
3517,548315,18,5,1,1,2
3518,548316,2,1,2,1,2
3519,548316,2,5,2,1,1
3520,548316,4,2,2,1,2
3521,548316,4,3,2,1,2
3522,548316,6,4,1,1,2
3523,548316,9,4,2,1,1
3524,548316,11,1,2,1,1
3525,548316,12,2,1,1,1
3526,548316,15,5,2,1,1
3527,548316,15,7,1,1,1
3528,548316,18,4,2,2,1
3529,548316,18,7,2,1,1
3530,548316,19,2,3,1,1
3531,548316,20,6,4,1,1
3532,548317,1,2,2,1,2
3533,548317,3,4,1,1,2
3534,548317,4,1,2,1,1
3535,548317,6,5,2,1,2
3536,548317,8,2,2,1,1
3537,548317,8,4,3,1,2
3538,548317,10,6,2,1,2
3539,548317,14,4,2,1,2
3540,548317,17,5,2,1,2
